Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
CNST,CONSTELLATION PHARMACEUTICALS INC,Equity,0,6.79,13934,94611.86,94611.86,Health Care,BDD19S1,US2103731061,NASDAQ
DGII,DIGI INTERNATIONAL INC,Equity,0,12.93,7336,94854.48,94854.48,Information Technology,2269661,US2537981027,NASDAQ
XAN,EXANTAS CAPITAL CORP,Equity,0,10.87,8723,94819.01,94819.01,Financials,BF5DVX8,US30068N1054,New York Stock Exchange Inc.
GDP,GOODRICH PETE CORP,Equity,0,13.94,6795,94722.3,94722.3,Energy,BYNXZ97,US3824108431,Nyse Mkt Llc
FIXX,HOMOLOGY MEDICINES INC,Equity,0,21.93,4311,94540.23,94540.23,Health Care,BFMMJ23,US4380831077,NASDAQ
RICK,RCI HOSPITALITY HOLDINGS INC,Equity,0,28.48,3321,94582.08,94582.08,Consumer Discretionary,BQ0QT80,US74934Q1085,NASDAQ
SYNL,SYNALLOY CORP,Equity,0,22.6,4169,94219.4,94219.4,Materials,2867805,US8715651076,NASDAQ
ASRT,ASSERTIO THERAPEUTICS INC,Equity,0,5.55,16808,93284.4,93284.4,Health Care,BG85PC5,US04545L1070,NASDAQ
KRO,KRONOS WORLDWIDE INC,Equity,0,16.63,5610,93294.3,93294.3,Materials,2166397,US50105F1057,New York Stock Exchange Inc.
CIVB,CIVISTA BANCSHARES INC,Equity,0,24.15,3886,93846.9,93846.9,Financials,BWT3JH3,US1788671071,NASDAQ
NWPX,NORTHWEST PIPE,Equity,0,19.75,4725,93318.75,93318.75,Industrials,2035925,US6677461013,NASDAQ
CNXN,PC CONNECTION INC,Equity,0,38.05,2466,93831.3,93831.3,Information Technology,2157175,US69318J1007,NASDAQ
ADVM,ADVERUM BIOTECHNOLOGIES INC,Equity,0,5.71,16293,93033.03,93033.03,Health Care,BD6NXD7,US00773U1088,NASDAQ
HOFT,HOOKER FURNITURE CORP,Equity,0,32.44,2869,93070.36,93070.36,Consumer Discretionary,2748911,US4390381006,NASDAQ
KZR,KEZAR LIFE SCIENCES INC,Equity,0,20.55,4523,92947.65,92947.65,Health Care,BFMLG29,US49372L1008,NASDAQ
MTEM,MOLECULAR TEMPLATES INC,Equity,0,5.56,16620,92407.2,92407.2,Health Care,BYXC6T1,US6085501095,NASDAQ
PKOH,PARK OHIO HOLDINGS CORP,Equity,0,38.28,2412,92331.36,92331.36,Industrials,2671363,US7006661000,NASDAQ
AMAL,AMALGAMATED BANK CLASS A,Equity,0,19,4853,92207,92207,Financials,BF1DNC5,US0226631085,NASDAQ
AJX,GREAT AJAX CORP,Equity,0,13.38,6866,91867.08,91867.08,Financials,BVVM4K9,US38983D3008,New York Stock Exchange Inc.
MBII,MARRONE BIO INNOVATIONS INC,Equity,0,1.83,50195,91856.85,91856.85,Materials,BCFKQV1,US57165B1061,NASDAQ
PTN,PALATIN TECHNOLOGIES INC,Equity,0,0.98,93912,91573.59,91573.59,Health Care,2103781,US6960774031,Nyse Mkt Llc
RUBY,RUBIUS THERAPEUTICS INC,Equity,0,22.19,4135,91755.65,91755.65,Health Care,BDD1B07,US78116T1034,NASDAQ
ZIXI,ZIX CORP,Equity,0,5.44,16955,92235.2,92235.2,Information Technology,2032238,US98974P1003,NASDAQ
BFIN,BANKFINANCIAL CORP,Equity,0,15.53,5885,91394.05,91394.05,Financials,B038282,US06643P1049,NASDAQ
LEAF,LEAF GROUP LTD,Equity,0,9.5,9545,90677.5,90677.5,Consumer Discretionary,BDD8XX5,US52177G1022,New York Stock Exchange Inc.
MG,MISTRAS GROUP INC,Equity,0,21.01,4343,91246.43,91246.43,Industrials,B4WCCG1,US60649T1079,New York Stock Exchange Inc.
PFIS,PEOPLES FINANCIAL SERVICES CORP,Equity,0,42.82,2116,90607.12,90607.12,Financials,2956907,US7110401053,NASDAQ
SONO,SONOS INC,Equity,0,14.22,6410,91150.2,91150.2,Consumer Discretionary,BYWPZW7,US83570H1086,NASDAQ
ARD,ARDAGH GROUP SA CLASS A,Equity,0,16.28,5529,90012.12,90012.12,Materials,BYXR9D1,LU1565283667,New York Stock Exchange Inc.
PERY,PERRY ELLIS INTERNATIONAL INC,Equity,0,27.34,3297,90139.98,90139.98,Consumer Discretionary,2851701,US2888531041,NASDAQ
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Equity,0,31.12,2893,90030.16,90030.16,Financials,B42G8D2,US6837971042,New York Stock Exchange Inc.
AMOT,ALLIED MOTION TECHNOLOGIES INC,Equity,0,50.67,1777,90040.59,90040.59,Industrials,2414717,US0193301092,NASDAQ
GNMK,GENMARK DIAGNOSTICS INC,Equity,0,6.86,13191,90490.26,90490.26,Health Care,B3M23R2,US3723091043,NASDAQ
MVBF,MONONGAHELA POWER CORP,Equity,0,19.2,4691,90067.2,90067.2,Financials,B00BYZ5,US5538101024,NASDAQ
BSRR,SIERRA BANCORP,Equity,0,27.88,3242,90386.96,90386.96,Financials,2586315,US82620P1021,NASDAQ
SIGA,SIGA TECHNOLOGIES INC,Equity,0,5.78,15595,90139.1,90139.1,Health Care,2107437,US8269171067,NASDAQ
TBNK,TERRITORIAL BANCORP INC,Equity,0,29.28,3090,90475.2,90475.2,Financials,B3MY9Y7,US88145X1081,NASDAQ
USAP,UNIVERSAL STAINLESS AND ALLOY PROD,Equity,0,25.27,3556,89860.12,89860.12,Materials,2944281,US9138371003,NASDAQ
UTMD,UTAH MEDICAL PRODUCTS INC,Equity,0,94.71,951,90069.21,90069.21,Health Care,2925899,US9174881089,NASDAQ
CVGI,COMMERCIAL VEHICLE GROUP INC,Equity,0,9.11,9747,88795.17,88795.17,Industrials,B02GMS7,US2026081057,NASDAQ
GNC,GNC HOLDINGS INC CLASS A,Equity,0,4.19,21240,88995.6,88995.6,Consumer Discretionary,B3VLKV3,US36191G1076,New York Stock Exchange Inc.
CVTI,COVENANT TRANSPORTATION GROUP INC,Equity,0,29.17,3049,88939.33,88939.33,Industrials,2200853,US22284P1057,NASDAQ
ECOR,ELECTROCORE,Equity,0,14.17,6285,89058.45,89058.45,Health Care,BFMLP44,US28531P1030,NASDAQ
EBTC,ENTERPRISE BANCORP INC,Equity,0,33.25,2687,89342.75,89342.75,Financials,B00K2L4,US2936681095,NASDAQ
KINS,KINGSTONE COMPANIES INC,Equity,0,18.45,4822,88965.9,88965.9,Financials,B02NVQ9,US4967191051,NASDAQ
RM,REGIONAL MANAGEMENT CORP,Equity,0,28.75,3104,89240,89240,Financials,B719DK5,US75902K1060,New York Stock Exchange Inc.
UIHC,UNITED INSURANCE HOLDINGS CORP,Equity,0,20.82,4297,89463.54,89463.54,Financials,B292PW7,US9107101027,NASDAQ
VEC,VECTRUS INC,Equity,0,30.45,2920,88914,88914,Industrials,BQS2V17,US92242T1016,New York Stock Exchange Inc.
CIA,CITIZENS INC CLASS A,Equity,0,8.23,10784,88752.32,88752.32,Financials,2199478,US1747401008,New York Stock Exchange Inc.
CCB,COASTAL FINANCIAL CORP,Equity,0,17.25,5143,88716.75,88716.75,Financials,BF7J9X0,US19046P2092,NASDAQ
ERII,ENERGY RECOVERY INC,Equity,0,8.79,10067,88488.93,88488.93,Industrials,B3B5J07,US29270J1007,NASDAQ
NKSH,NATIONAL BANKSHARES INC,Equity,0,45.65,1942,88652.3,88652.3,Financials,2532556,US6348651091,NASDAQ
UBX,UNITY BIOTECHNOLOGY INC,Equity,0,15.35,5778,88692.3,88692.3,Health Care,BDT5LR0,US91381U1016,NASDAQ
CVIA,COVIA HOLDINGS CORP,Equity,0,8.93,9789,87415.77,87415.77,Energy,BDFKZH7,US22305A1034,New York Stock Exchange Inc.
ARAY,ACCURAY INC,Equity,0,4.36,20049,87413.64,87413.64,Health Care,B1R2HW6,US0043971052,NASDAQ
CALX,CALIX NETWORKS INC,Equity,0,7.8,11201,87367.8,87367.8,Information Technology,B3S4L67,US13100M5094,New York Stock Exchange Inc.
CZNC,CITIZENS AND NORTHERN CORP,Equity,0,26.36,3306,87146.16,87146.16,Financials,2420662,US1729221069,NASDAQ
EVBN,EVANS BANCORP INC,Equity,0,46.7,1865,87095.5,87095.5,Financials,2552565,US29911Q2084,Nyse Mkt Llc
FC,FRANKLIN COVEY,Equity,0,23.01,3791,87230.91,87230.91,Industrials,2352839,US3534691098,New York Stock Exchange Inc.
LEVL,LEVEL ONE BANCORP INC,Equity,0,27.45,3169,86989.05,86989.05,Financials,BFX1V23,US52730D2080,NASDAQ
MCBC,MACATAWA BANK CORP,Equity,0,11.37,7684,87367.08,87367.08,Financials,2653822,US5542251021,NASDAQ
PCB,PACIFIC CITY FINANCIAL CORP,Equity,0,19.67,4454,87610.18,87610.18,Financials,BKWQ3J5,US69406T4085,NASDAQ
SENS,SENSEONICS HOLDINGS INC,Equity,0,4.38,19962,87433.56,87433.56,Health Care,BYQNYR5,US81727U1051,Nyse Mkt Llc
SPOK,SPOK HOLDINGS INC,Equity,0,15.25,5737,87489.25,87489.25,Communication,BNZB473,US84863T1060,NASDAQ
VRCA,VERRICA PHARMACEUTICALS INC,Equity,0,15.93,5503,87662.79,87662.79,Health Care,BZ1NTH2,US92511W1080,NASDAQ
CBMG,CELLULAR BIOMEDICINE GROUP INC,Equity,0,18.16,4758,86405.28,86405.28,Health Care,B9F9PM1,US15117P1021,NASDAQ
DCPH,DECIPHERA PHARMACEUTICALS INC,Equity,0,35.1,2467,86591.7,86591.7,Health Care,BZ1LFB2,US24344T1016,NASDAQ
ISTR,INVESTAR HOLDING CORP,Equity,0,26.04,3333,86791.32,86791.32,Financials,BNGY4R1,US46134L1052,NASDAQ
KERX,KERYX BIOPHARMACEUTICALS INC,Equity,0,3.13,27570,86294.1,86294.1,Health Care,2613376,US4925151015,NASDAQ
OLP,ONE LIBERTY PROPERTIES REIT INC,Equity,0,26.92,3227,86870.84,86870.84,Real Estate,2659615,US6824061039,New York Stock Exchange Inc.
PIRS,PIERIS PHARMACEUTICALS INC,Equity,0,5.23,16600,86818,86818,Health Care,BTJRTY1,US7207951036,NASDAQ
RYTM,RHYTHM PHARMACEUTICALS INC,Equity,0,28.67,3017,86497.39,86497.39,Health Care,BF2YWG4,US76243J1051,NASDAQ
SRRK,SCHOLAR ROCK HOLDING CORP,Equity,0,24.57,3538,86928.66,86928.66,Health Care,BFZQ0L8,US80706P1030,NASDAQ
STXB,SPIRIT OF TEXAS BANCSHARES INC,Equity,0,21.07,4108,86555.56,86555.56,Financials,BFMFKX0,US84861D1037,NASDAQ
TBIO,TRANSLATE BIO INC,Equity,0,9.91,8751,86722.41,86722.41,Health Care,BG88WT0,US89374L1044,NASDAQ
WLDN,WILLDAN GROUP INC,Equity,0,33.3,2609,86879.7,86879.7,Industrials,B1HP598,US96924N1000,NASDAQ
ALBO,ALBIREO PHARMA INC,Equity,0,31.85,2687,85580.95,85580.95,Health Care,BYMP0T9,US01345P1066,NASDAQ
BWB,BRIDGEWATER BANCSHARES INC,Equity,0,12.88,6671,85922.48,85922.48,Financials,BFMZC67,US1086211034,NASDAQ
BFST,BUSINESS FIRST BANCSHARES INC,Equity,0,26.03,3305,86029.15,86029.15,Financials,BF5HDJ0,US12326C1053,NASDAQ
MGTA,MAGENTA THERAPEUTICS INC,Equity,0,11.23,7631,85696.13,85696.13,Health Care,BFMLGF2,US55910K1088,NASDAQ
PRGX,PRGX GLOBAL INC,Equity,0,8.86,9671,85685.06,85685.06,Information Technology,B1BSBB7,US69357C5031,NASDAQ
POWL,POWELL INDUSTRIES INC,Equity,0,35.08,2439,85560.12,85560.12,Industrials,2697422,US7391281067,NASDAQ
TTGT,TECHTARGET INC,Equity,0,18.68,4599,85909.32,85909.32,Communication,B1XH822,US87874R1005,NASDAQ
UBFO,UNITED SECURITY BANCSHARES,Equity,0,11.03,7783,85846.49,85846.49,Financials,2714569,US9114601035,NASDAQ
UEC,URANIUM ENERGY CORP,Equity,0,1.55,55009,85263.95,85263.95,Energy,B0VLLY2,US9168961038,Nyse Mkt Llc
GOGO,GOGO INC,Equity,0,5.44,15543,84553.92,84553.92,Communication,BB2C2R1,US38046C1099,NASDAQ
CDMO,AVID BIOSERVICES INC,Equity,0,6.51,12984,84525.84,84525.84,Health Care,BFMZ4W7,US05368M1062,NASDAQ
PKBK,PARKE BANCORP INC,Equity,0,21.96,3878,85160.88,85160.88,Financials,2095145,US7008851062,NASDAQ
RC,READY CAPITAL CORP,Equity,0,16.36,5157,84368.52,84368.52,Financials,BDFS3G6,US75574U1016,New York Stock Exchange Inc.
TGTX,TG THERAPEUTICS INC,Equity,0,5.5,15430,84865,84865,Health Care,B828K63,US88322Q1085,NASDAQ
TCI,TRANSCONTINENTAL REALTY INVESTORS,Equity,0,32.03,2632,84302.96,84302.96,Real Estate,2901480,US8936172092,New York Stock Exchange Inc.
USX,U S XPRESS ENTERPRISES INC CLASS A,Equity,0,13.39,6343,84932.77,84932.77,Industrials,BFXH9T4,US90338N2027,New York Stock Exchange Inc.
ZOM,ZOMEDICA PHARMACEUTICALS CORP,Equity,0,1.85,45646,84445.1,84445.1,Health Care,BD1RJ47,CA98979F1071,Nyse Mkt Llc
TNK,TEEKAY TANKERS LTD CLASS A,Equity,0,1.02,82126,83768.52,83768.52,Energy,B29VHY0,MHY8565N1022,New York Stock Exchange Inc.
ABEO,ABEONA THERAPEUTICS INC,Equity,0,11.66,7200,83952,83952,Health Care,BYNS0T7,US00289Y1073,NASDAQ
CBIO,CATALYST BIOSCIENCES INC,Equity,0,10.52,7980,83949.6,83949.6,Health Care,BYZ1F99,US14888D2080,NASDAQ
CVON,CONVERGEONE HOLDINGS INC CLASS A,Equity,0,8.88,9435,83782.8,83782.8,Information Technology,BF3VGR3,US2124811058,NASDAQ
EVI,ENVIROSTAR INC,Equity,0,39.1,2137,83556.7,83556.7,Industrials,2584869,US29414M1009,Nyse Mkt Llc
LAND,GLADSTONE LAND REIT CORP,Equity,0,12.27,6803,83472.81,83472.81,Real Estate,B83TNY4,US3765491010,NASDAQ
RMNI,RIMINI STREET INC,Equity,0,5.92,14202,84075.84,84075.84,Information Technology,BDD0HG2,US76674Q1076,NASDAQ
FTSI,FTS INTERNATIONAL INC,Equity,0,12.16,6809,82797.44,82797.44,Energy,BF1FYL7,US30283W1045,New York Stock Exchange Inc.
SGH,SMART GLOBAL HOLDINGS INC,Equity,0,29.29,2841,83212.89,83212.89,Information Technology,BYPBTG4,KYG8232Y1017,NASDAQ
MESA,MESA AIR GROUP INC,Equity,0,13.66,6082,83080.12,83080.12,Industrials,BFZZJ96,US5904791358,NASDAQ
MLR,MILLER INDUSTRIES INC,Equity,0,27.23,3038,82724.74,82724.74,Industrials,2801193,US6005512040,New York Stock Exchange Inc.
SLCT,SELECT BANCORP INC,Equity,0,12.33,6745,83165.85,83165.85,Financials,BPHCTK6,US81617L1089,NASDAQ
QHC,QUORUM HEALTH CORP,Equity,0,4.92,16752,82419.84,82419.84,Health Care,BYXT6Y7,US74909E1064,New York Stock Exchange Inc.
AMNB,AMERICAN NATIONAL BANKSHARES INC,Equity,0,37.46,2181,81700.26,81700.26,Financials,2596950,US0277451086,NASDAQ
ABR,ARBOR REALTY TRUST REIT INC TRUST,Equity,0,11.43,7187,82147.41,82147.41,Financials,B00N2S0,US0389231087,New York Stock Exchange Inc.
ACBI,ATLANTIC CAPITAL BANCSHARES INC,Equity,0,16.13,5062,81650.06,81650.06,Financials,BYT55F3,US0482692037,NASDAQ
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Equity,0,26.48,3113,82432.24,82432.24,Health Care,2872122,US2053061030,NASDAQ
FCCO,FIRST COMMUNITY CORP,Equity,0,23.88,3434,82003.92,82003.92,Financials,2863074,US3198351047,NASDAQ
HURC,HURCO COMPANIES INC,Equity,0,44.9,1833,82301.7,82301.7,Industrials,2446367,US4473241044,NASDAQ
NRC,NATIONAL RESEARCH CORP,Equity,0,37.82,2160,81691.2,81691.2,Health Care,B8W3QK4,US6373722023,NASDAQ
PICO,PICO HOLDINGS INC,Equity,0,12.52,6531,81768.12,81768.12,Industrials,2326737,US6933662057,NASDAQ
TIPT,TIPTREE INC,Equity,0,6.51,12564,81791.64,81791.64,Financials,BC30V41,US88822Q1031,NASDAQ
VRA,VERA BRADLEY INC,Equity,0,14.91,5491,81870.81,81870.81,Consumer Discretionary,B4626P4,US92335C1062,NASDAQ
SB,SAFE BULKERS INC,Equity,0,2.93,27550,80721.5,80721.5,Industrials,B39GTS0,MHY7388L1039,New York Stock Exchange Inc.
AXTI,AXT INC,Equity,0,7.07,11419,80732.33,80732.33,Information Technology,2247979,US00246W1036,NASDAQ
AQ,AQUANTIA CORP,Equity,0,12.6,6403,80677.8,80677.8,Information Technology,BYWSWC5,US03842Q1085,New York Stock Exchange Inc.
BNED,BARNES AND NOBLE EDUCATION INC,Equity,0,5.49,14717,80796.33,80796.33,Consumer Discretionary,BYQDT70,US06777U1016,New York Stock Exchange Inc.
ESXB,COMMUNITY BANKERS CORP TRUST,Equity,0,8.87,9187,81488.69,81488.69,Financials,B1CWK77,US2036121067,NASDAQ
FRBA,FIRST BANK,Equity,0,12.5,6488,81100,81100,Financials,B1VQ1H7,US31931U1025,NASDAQ
FCBP,FIRST CHOICE BANCORP,Equity,0,27.22,2995,81523.9,81523.9,Financials,BF113F2,US31948P1049,NASDAQ
FSFG,FIRST SAVINGS FINANCIAL GROUP INC,Equity,0,67.56,1203,81274.68,81274.68,Financials,B3DLY42,US33621E1091,NASDAQ
GHM,GRAHAM CORP,Equity,0,27.56,2936,80916.16,80916.16,Industrials,2380904,US3845561063,New York Stock Exchange Inc.
NRIM,NORTHRIM BANCORP INC,Equity,0,41.22,1971,81244.62,81244.62,Financials,2640277,US6667621097,NASDAQ
SVRA,SAVARA INC,Equity,0,10.82,7523,81398.86,81398.86,Health Care,BYXGN81,US8051111016,NASDAQ
AMSWA,AMERICAN SOFTWARE INC CLASS A,Equity,0,12.09,6610,79914.9,79914.9,Information Technology,2029575,US0296831094,NASDAQ
BOCH,BANK OF COMMERCE HOLDINGS,Equity,0,11.77,6805,80094.85,80094.85,Financials,B01KDQ5,US06424J1034,NASDAQ
ELF,ELF BEAUTY INC,Equity,0,13.04,6135,80000.4,80000.4,Consumer Staples,BDDQ975,US26856L1035,New York Stock Exchange Inc.
FCCY,1ST CONSTITUTION BANCORP,Equity,0,20.14,3986,80278.04,80278.04,Financials,2554345,US31986N1028,NASDAQ
HONE,HARBORONE BANCORP INC,Equity,0,18.76,4265,80011.4,80011.4,Financials,BD06LP0,US41165F1012,NASDAQ
HBIO,HARVARD BIOSCIENCE INC,Equity,0,4.78,16788,80246.64,80246.64,Health Care,2694995,US4169061052,NASDAQ
STIM,NEURONETICS INC,Equity,0,30.11,2671,80423.81,80423.81,Health Care,BFXH9H2,US64131A1051,NASDAQ
FLWS,1-800 FLOWERS.COM INC CLASS A,Equity,0,11.17,7176,80155.92,80155.92,Consumer Discretionary,2444123,US68243Q1067,NASDAQ
BPRN,THE BANK OF PRINCETON,Equity,0,30.44,2604,79265.76,79265.76,Financials,BYT2PJ8,US0645201098,NASDAQ
CDLX,CARDLYTICS INC,Equity,0,22.75,3503,79693.25,79693.25,Communication,BF1GM49,US14161W1053,NASDAQ
FNHC,FEDNAT HOLDING COMPANY,Equity,0,24.87,3172,78887.64,78887.64,Financials,BF1DN25,US31431B1098,NASDAQ
GNTY,GUARANTY BANCSHARES INC,Equity,0,29.97,2632,78881.04,78881.04,Financials,2503035,US4007641065,NASDAQ
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Equity,0,26.56,2975,79016,79016,Communication,BD72H53,US5312297063,NASDAQ
NEXT,NEXTDECADE CORP,Equity,0,5.52,14313,79007.76,79007.76,Energy,BYX38K9,US65342K1051,NASDAQ
RCKY,ROCKY BRANDS INC,Equity,0,27.08,2933,79425.64,79425.64,Consumer Discretionary,2746915,US7745151008,NASDAQ
SENEA,SENECA FOODS CORP CLASS A,Equity,0,32.29,2451,79142.79,79142.79,Consumer Staples,2781626,US8170705011,NASDAQ
BXG,BLUEGREEN CORP,Equity,0,16.92,4642,78542.64,78542.64,Consumer Discretionary,BD390S2,US09629F1084,New York Stock Exchange Inc.
KNSA,KINIKSA PHARMACEUTICALS LTD CLASS,Equity,0,23.81,3284,78192.04,78192.04,Health Care,BD0MGM0,BMG5269C1010,NASDAQ
BELFB,BEL FUSE INC CLASS B,Equity,0,25.5,3091,78820.5,78820.5,Information Technology,2279897,US0773473006,NASDAQ
CCXI,CHEMOCENTRYX INC,Equity,0,11.36,6938,78815.68,78815.68,Health Care,B6ZL968,US16383L1061,NASDAQ
CRNX,CRINETICS PHARMACEUTICALS INC,Equity,0,27.54,2861,78791.94,78791.94,Health Care,BDD19F8,US22663K1079,NASDAQ
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Equity,0,24.15,3241,78270.15,78270.15,Financials,BD5G1Z5,US29667J1016,NASDAQ
FSTR,LB FOSTER,Equity,0,19.6,3994,78282.4,78282.4,Industrials,2348225,US3500601097,NASDAQ
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Equity,0,218.2,358,78115.6,78115.6,Financials,2428439,US4333231029,NASDAQ
NES,NUVERRA ENVIRONMENTAL SOLUTIONS IN,Equity,0,10.63,7368,78321.84,78321.84,Energy,BYXGGJ3,US67091K3023,Nyse Mkt Llc
OPBK,OPEN BANK,Equity,0,11.57,6798,78652.86,78652.86,Financials,BD06KV9,US67109R1095,NASDAQ
PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Equity,0,28.7,2745,78781.5,78781.5,Financials,2620503,US7105771072,NASDAQ
TOCA,TOCAGEN INC,Equity,0,15.39,5075,78104.25,78104.25,Health Care,BF2X6C5,US8888461022,NASDAQ
BRT,BRT APARTMENTS CORP,Equity,0,11.74,6634,77883.16,77883.16,Real Estate,2068512,US0556453035,New York Stock Exchange Inc.
BXC,BLUELINX HOLDINGS INC,Equity,0,29.74,2620,77918.8,77918.8,Industrials,BYQLZ65,US09624H2085,New York Stock Exchange Inc.
BY,BYLINE BANCORP INC,Equity,0,21.66,3591,77781.06,77781.06,Financials,BD5G2C9,US1244111092,New York Stock Exchange Inc.
FSBW,FS BANCORP INC,Equity,0,52.07,1490,77584.3,77584.3,Financials,B4Z5FD5,US30263Y1047,NASDAQ
MOBL,MOBILEIRON INC,Equity,0,5.16,15034,77575.44,77575.44,Information Technology,BN57DN0,US60739U2042,NASDAQ
OVBC,OHIO VALLEY BANC CORP,Equity,0,35.54,2191,77868.14,77868.14,Financials,2549136,US6777191064,NASDAQ
RBNC,RELIANT BANCORP INC,Equity,0,23.84,3247,77408.48,77408.48,Financials,BD25P75,US75956B1017,NASDAQ
SELB,SELECTA BIOSCIENCES INC,Equity,0,15.5,4997,77453.5,77453.5,Health Care,BZB1WS8,US8162121045,NASDAQ
TREC,TRECORA RESOURCES,Equity,0,13.96,5537,77296.52,77296.52,Materials,BMW3X78,US8946481046,New York Stock Exchange Inc.
CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES,Equity,0,3.58,21336,76382.88,76382.88,Communication,2529848,BMG200452024,NASDAQ
AMRC,AMERESCO INC CLASS A,Equity,0,13.71,5577,76460.67,76460.67,Industrials,B3SWPT2,US02361E1082,New York Stock Exchange Inc.
AREX,APPROACH RESOURCES INC,Equity,0,2.22,34427,76427.94,76427.94,Energy,B28RSK2,US03834A1034,NASDAQ
RCUS,ARCUS BIOSCIENCES INC,Equity,0,14.41,5319,76646.79,76646.79,Health Care,BDZT9Y9,US03969F1093,New York Stock Exchange Inc.
DAKT,DAKTRONICS INC,Equity,0,7.5,10211,76582.5,76582.5,Information Technology,2254010,US2342641097,NASDAQ
FGBI,FIRST GUARANTY BANCSHARES INC,Equity,0,24.63,3125,76968.75,76968.75,Financials,B7GMCG8,US32043P1066,NASDAQ
IMMR,IMMERSION CORP,Equity,0,9.92,7729,76671.68,76671.68,Information Technology,2517854,US4525211078,NASDAQ
IHC,INDEPENDENCE HOLDING,Equity,0,35.03,2194,76855.82,76855.82,Financials,2461229,US4534403070,New York Stock Exchange Inc.
NMRK,NEWMARK GROUP INC CLASS A,Equity,0,10.95,6982,76452.9,76452.9,Real Estate,BF1Q6P8,US65158N1028,NASDAQ
OVLY,OAK VALLEY BANCORP,Equity,0,19.74,3862,76235.88,76235.88,Financials,B019FQ6,US6718071052,NASDAQ
PFNX,PFENEX INC,Equity,0,4.67,16435,76751.45,76751.45,Health Care,BP41ZT7,US7170711045,Nyse Mkt Llc
SBOW,SILVERBOW RESOURCES INC,Equity,0,26.7,2865,76495.5,76495.5,Energy,BDGKSC2,US82836G1022,New York Stock Exchange Inc.
SPRO,SPERO THERAPEUTICS INC,Equity,0,10.91,7038,76784.58,76784.58,Health Care,BF4HN80,US84833T1034,NASDAQ
USAK,USA TRUCK INC,Equity,0,19.82,3859,76485.38,76485.38,Industrials,2910099,US9029251066,NASDAQ
CWCO,CONSOLIDATED WATER LTD,Equity,0,13.51,5669,76588.19,76588.19,Utilities,2099095,KYG237731073,NASDAQ
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Equity,0,34.9,2172,75802.8,75802.8,Utilities,2418258,US0431132085,NASDAQ
MNKD,MANNKIND CORP,Equity,0,1.68,44967,75544.56,75544.56,Health Care,BF081J4,US56400P7069,NASDAQ
RUSHB,RUSH ENTERPRISES INC CLASS B,Equity,0,39.37,1932,76062.84,76062.84,Industrials,2966865,US7818463082,NASDAQ
ARLO,ARLO TECHNOLOGIES INC,Equity,0,13.76,5420,74579.2,74579.2,Information Technology,BYWPZY9,US04206A1016,New York Stock Exchange Inc.
CVLY,CODORUS VALLEY BANCORP INC,Equity,0,30.5,2462,75091,75091,Financials,2493073,US1920251048,NASDAQ
EEX,EMERALD EXPOSITIONS EVENTS INC,Equity,0,16.09,4655,74898.95,74898.95,Communication,BYQHPN0,US29103B1008,New York Stock Exchange Inc.
PDLB,PDL COMMUNITY BANCORP,Equity,0,13.76,5434,74771.84,74771.84,Financials,BF4KTN6,US69290X1019,NASDAQ
PBIP,PRUDENTIAL BANCORP INC,Equity,0,17.41,4276,74445.16,74445.16,Financials,BFNYRJ1,US74431A1016,NASDAQ
RDI,READING INTERNATIONAL NON VOTING I,Equity,0,15.56,4830,75154.8,75154.8,Communication,2536440,US7554081015,NASDAQ
TITN,TITAN MACHINERY INC,Equity,0,15.43,4838,74650.34,74650.34,Industrials,B29H3T5,US88830R1014,NASDAQ
VUZI,VUZIX CORP,Equity,0,6.23,11974,74598.02,74598.02,Consumer Discretionary,B9GT0J2,US92921W3007,NASDAQ
NATH,NATHANS FAMOUS INC,Equity,0,82.66,897,74146.02,74146.02,Consumer Discretionary,2622747,US6323471002,NASDAQ
ACMR,ACM RESEARCH CLASS A INC,Equity,0,11.03,6716,74077.48,74077.48,Information Technology,BF5C2N2,US00108J1097,NASDAQ
AGLE,AEGLEA BIOTHERAPEUTICS INC,Equity,0,9.21,7982,73514.22,73514.22,Health Care,BYM7YF9,US00773J1034,NASDAQ
CHMI,CHERRY HILL MORTGAGE INVESTMENT RE,Equity,0,18.09,4064,73517.76,73517.76,Financials,BF8H8T2,US1646511014,New York Stock Exchange Inc.
EVLO,EVELO BIOSCIENCES INC,Equity,0,11.54,6395,73798.3,73798.3,Health Care,BFMFL82,US2997341035,NASDAQ
FNKO,FUNKO INC CLASS A,Equity,0,20.14,3653,73571.42,73571.42,Consumer Discretionary,BF329J9,US3610081057,NASDAQ
GORO,GOLD RESOURCE CORP,Equity,0,5.07,14583,73935.81,73935.81,Materials,B1DZ912,US38068T1051,Nyse Mkt Llc
LBC,LUTHER BURBANK CORP,Equity,0,10.91,6793,74111.63,74111.63,Financials,BD1KJP7,US5505501073,NASDAQ
